"id_vid","id_membre","id_screenshot","id_categorie","id_souscategorie1","id_souscategorie2","id_souscategorie3","titre","accroche","codehtml","duree","tags","statut","date_post","id_v1"
"60","1","http://ak2.static.dailymotion.com/static/video/914/941/18149419:jpeg_preview_medium.jpg?20091014133528","7","27","0","0","Chronique cinéma Micmacs à tire larigot",,"<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xayuy9&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xayuy9&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xayuy9_chronique-micmacs-a-tire-larigot_shortfilms\\\">Chronique Micmacs &agrave; tire larigot</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/shortfilms\\\">Court métrage, documentaire et bande annonce.</a></i></div>","2min","tire larigot micmacs cinéma","1","2009-11-03","0"
"62","1","http://ak2.static.dailymotion.com/static/video/958/124/18421859:jpeg_preview_medium.jpg?20091029154144","7","31","0","0","Chronique Tokio Hotel",,"<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xayueb&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xayueb&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xayueb_chronique-tokio-hotel_music\\\">Chronique Tokio Hotel</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez la dernière sélection musicale.</a></i></div>","2min13sec","tokio hotel musique chanteurs groupe","1","2009-11-08","0"
"63","1","http://ak2.static.dailymotion.com/static/video/196/136/18631691:jpeg_preview_medium.jpg?20091109234743","7","27","0","0","Teaser Yaacobi et Leidental - Allez voir cette pièce drôle et décalée !","En 30 tableaux et 12 chansons on suit les efforts maladroits de trois personnages aussi drôles les uns que les autres : Yaacobi, l'homme qui veut changer de vie tout de suite maintenant, Leidental, son meilleur ami pot de colle et Ruth, la séductrice arriviste et vénale. Cruels, tendres, loufoques et attachants, ils s’agitent au coeur d’un triangle amoureux qui ne cesse de les renvoyer face à eux-mêmes et à leurs illusions. Hanokh Levin pose ici, sans en avoir l’air, des questions simples, essentielles, désarmantes, toujours avec un humour grinçant de vérité.<br><br>Yaacobi et Leidental, une pièce de Hanokh Levin à voir absolument !<br>Une mise en scène par Paul Lapierre, avec Thibaut Gonzalez, Paul Lapierre et Juliette Tresanini.<br>Théâtre du Marais, les Jeudi, vendredi et samedi à 21h15.<br>37 rue Volta, 75003 Paris<br>Métro - 3 – 11 : Arts et Métiers.","<div><object width=\\\"480\\\" height=\\\"365\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xb3caz&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xb3caz&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"365\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xb3caz_yaacobi-et-leidental-teaser_fun\\\">Yaacobi et Leidental - Teaser</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/LCDT\\\">LCDT</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/fun\\\">Regardez plus de vidéos comiques.</a></i></div>","1min32sec"," pièce théâtre comique drôle yaacobi leidental humour teaser bande annonce paul lapierre juliette tresanini thibaut gonzalez séduction amour","1","2009-11-11","0"
"64","1","http://ak2.static.dailymotion.com/static/video/540/797/18797045:jpeg_preview_medium.jpg?20091118180407","7","27","0","0","Chronique - Film Trésor avec Alain Chabat et Mathilde Seigner","Interviews des acteurs et bande annonce du film.","<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xb6vw5&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xb6vw5&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xb6vw5_chronique-cinema-tresor_shortfilms\\\">Chronique cin&eacute;ma Tr&eacute;sor</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/shortfilms\\\">Les dernières bandes annonces en ligne.</a></i></div>","2min12sec","vidéo alain chabat mathilde seigner trésor chien animal","1","2009-11-18","0"
"65","1","http://ak2.static.dailymotion.com/static/video/096/797/18797690:jpeg_preview_medium.jpg?20091118185928","7","31","0","0","Interview Manu Larrouy","Manu Larrouy dit \\\"Larrouille\\\" est un chanteur français, né le 19 octobre 1974 à Toulouse.Il se fait connaître du grand public en 2009 avec son titre Mec à la cool, sorti en janvier, qui rencontre alors le succès. Il est proche de la chanteuse Anaïs, pour laquelle il joue en première partie de ses concerts. Son succès le place dans les espoirs de la nouvelle scène pop française. Il signe en 2009 un contrat avec le label de Diam\\'s. Son premier album est sorti le 8 juin 2009. Son style regroupe des influences pop, varieté, ainsi que du hiphop avec les participations du chanteur Denver et l\\'Agresseur. Interview","<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xb6we2&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xb6we2&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xb6we2_itw-manu-larrouy_music\\\">ITW Manu Larrouy</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez d\\'autres vidéos de musique.</a></i></div>","5min44sec","Manu Larrouy chanteur artiste musique musicien","1","2009-11-20","0"
"66","1","http://ak2.static.dailymotion.com/static/video/894/709/18907498:jpeg_preview_medium.jpg?20091124140615","7","31","0","0","Chronique Fiona Gellin",,"<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xb994a&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xb994a&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xb994a_chronique-video-fiona-gellin_music\\\">Chronique vid&eacute;o Fiona Gellin</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez la dernière sélection musicale.</a></i></div>","2min10sec","fiona gellin chronique vidéo interview artiste musique chanteuse","1","2009-11-24","0"
"67","1","http://ak2.static.dailymotion.com/static/video/723/350/19053327:jpeg_preview_medium.jpg?20091201195801","7","31","0","0","Agnès Jaoui y el quintet oficial, nouvel album Dans Mon Pays",,"<div><object width=\\\"480\\\" height=\\\"365\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbcdn3&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbcdn3&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"365\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbcdn3_agnes-jaoui-y-el-quintet-oficial-da_music\\\">Agnes Jaoui y El Quintet Oficial Dans Mon pays</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/jeansanteuil\\\">jeansanteuil</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez plus de clips, en HD !</a></i></div>","7min57sec","musique Agnès Jaoui El Quintet Oficial  Dans mon pays","1","2009-12-03","0"
"68","1","http://ak2.static.dailymotion.com/static/video/164/067/18760461:jpeg_preview_medium.jpg?20091117123527","7","31","0","0","Découvrez MADJO !","Écouter la musique et la voix chaude de Madjo c\\'est se laisser embarquer par des sonorités folk et teintées de pop, et par une plume nostalgique, qui s’exprime en français ou en anglais. Devenue musicienne dès son plus jeune âge après une formation classique de violoniste, Madjo s’est durant quatre ans produite seule avant de trouver ses camarades de jeu : un beatboxer et deux choristes. Depuis un an, « ses oiseaux », comme elle les as rebaptisés, l’accompagnent. Ensemble, ils forment une joyeuse troupe douée pour l’alchimie vocale et les concerts à l’énergie contagieuse. A découvrir sans plus attendre. ","<div><object width=\\\"480\\\" height=\\\"275\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xb63nx&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xb63nx&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"275\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xb63nx_madjo-epk-trapdoor-in-a-wall_music\\\">Madjo - EPK Trapdoor In a Wall</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/Madjo-Officiel\\\">Madjo-Officiel</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez plus de clips, en HD !</a></i></div>","2min54sec","madjo musique chanteuse musicienne","1","2009-12-08","0"
"69","1","http://ak2.static.dailymotion.com/static/video/451/023/19320154:jpeg_preview_medium.jpg?20091217100415","7","31","0","0","Interview de Justin Nozuka","Après son concert parisien, Saad, notre journaliste people est allé dans les loges de l\\'artiste pour lui poser quelques questions ...","<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbi3iy&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbi3iy&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbi3iy_interview-justin-nozuka_music\\\">Interview Justin Nozuka</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Clip, interview et concert.</a></i></div>","2min","musique justin nozuka artiste chanteur concert people interview","1","2009-12-17","0"
"71","723",,"1","7","5","8","Tenues sexy et robes de soirée","http://www.sexytendances.com La boutique des femmes glamours et sexy! Soyez belle et excitante avec notre sélection de tenues sexy et robes de soirées: vous allez le faire fondre!   ","<object width=\\\"480\\\" height=\\\"295\\\"><param name=\\\"movie\\\" value=\\\"http://www.youtube.com/v/zgGuhayfKzc&hl=fr_FR&fs=1&color1=0xcc2550&color2=0xe87a9f\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowscriptaccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.youtube.com/v/zgGuhayfKzc&hl=fr_FR&fs=1&color1=0xcc2550&color2=0xe87a9f\\\" type=\\\"application/x-shockwave-flash\\\" allowscriptaccess=\\\"always\\\" allowfullscreen=\\\"true\\\" width=\\\"480\\\" height=\\\"295\\\"></embed></object>","0:34","robe sexy, tenue de soirée, tenue sexy, érotique, coquine","1","2009-12-26","0"
"72","699",,"7","18","31","0","United States of the Pop 2009","DJ Earworm son nom n’est pas très connu pour l’instant mais il risque de faire un grand boom cette année ! On le connaît pourtant très bien aux States, le DJ est passé maître dans l\\'art du mash-up (remix de plusieurs morceaux). On lui doit d’ailleurs le nouveau tube United States of the Pop 2009, un remix des 25 meilleurs titres de l’année, réunissant Les Black Eyed Peas, Lady Gaga, Jason Mraz, Beyonce, Flo Rida et bien d’autres encore. Et en plus de mixer tous les titres, il a mixé tous les clips des artistes, un mélange explosif qui fera se déchainer tous les fêtards sur la piste de danse. ","<div><object width=\\\"480\\\" height=\\\"276\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbosf8&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbosf8&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"276\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbosf8_united-states-of-pop-2009_music\\\">United States of Pop 2009</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/imagineadream\\\">imagineadream</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Clip, interview et concert.</a></i></div>","4:45","United state of the pop 2009 Black Eyed Peas Lady Gaga Jason Mraz Beyonce Flo Rida","1","2010-01-04","0"
"73","1","http://ak2.static.dailymotion.com/static/video/791/992/12299197:jpeg_preview_medium.jpg?20081106190542","7","29","0","0","FABRICE LUCHINI LE POINT SUR ROBERT","Variations sur Paul Valéry, Roland Barthes, Chrétien de Troyes, Molière…Réalisation Yves Angelo ","<div><object width=\\\"480\\\" height=\\\"275\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/x7bm4d&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/x7bm4d&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"275\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/x7bm4d_fabrice-luchini-le-point-sur-robert_fun\\\">Fabrice Luchini Le Point sur Robert, Perceval le gallois</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/jeansanteuil\\\">jeansanteuil</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/fun\\\">Gag, sketch et parodie humouristique en video.</a></i></div>","3min17sec","Fabrice Luchini Point sur Robert Perceval gallois comedie humour theatre dvd cinema acteur","1","2010-01-04","0"
"74","1","http://ak2.static.dailymotion.com/static/video/138/962/18269831:jpeg_preview_medium.jpg?20091021135041","7","31","0","0","Ed Laurie Small Boat Big Sea",,"<div><object width=\\\"480\\\" height=\\\"398\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xavl3b&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xavl3b&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"398\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xavl3b_ed-laurie-small-boat-big-sea_music\\\">Ed Laurie Small Boat Big Sea</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/jeansanteuil\\\">jeansanteuil</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez la dernière sélection musicale.</a></i></div>","3min","Ed Laurie Small boat big sea Sortie 2 novembre 2009","1","2010-01-05","0"
"75","1","http://ak2.static.dailymotion.com/static/video/901/030/19030109:jpeg_preview_medium.jpg?20091130173430","7","31","0","0","Jp Nataf \"Viens me le dire\"",,"<div><object width=\\\"480\\\" height=\\\"365\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbbvq5&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbbvq5&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"365\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbbvq5_jp-nataf-viens-me-le-dire_music\\\">Jp Nataf &quot;Viens me le dire</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/totoutard\\\">totoutard</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez d\\'autres vidéos de musique.</a></i></div>","3min52sec","musique clip Nataf","1","2010-01-06","0"
"76","1","http://ak2.static.dailymotion.com/static/video/957/500/19005759:jpeg_preview_medium.jpg","7","31","0","0","Give Me, SKIP THE USE, Official Vidéo Clip",,"<div><object width=\\\"480\\\" height=\\\"275\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbbcxr&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbbcxr&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"275\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbbcxr_give-me-skip-the-use-official-video_music\\\">Give Me, SKIP THE USE, Official Vid&eacute;o Clip</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/lorenzorueil\\\">lorenzorueil</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez d\\'autres vidéos de musique.</a></i></div>","3min20sec","give me the use site clip musique groupe rock","1","2010-01-12","0"
"77","1","http://ak2.static.dailymotion.com/static/video/802/677/19776208:jpeg_preview_medium.jpg?20100107135722","7","31","0","0","Yara Lapidus - Premier album Yara","Premier album Yara - Sorti chez Monte Carlo Records.<br>Un univers entre pop et variété, aux accents d’Orient, d’Occident et d’Amérique très latine. Un album métissé où les cajons péruviens de Minino Garay se mêlent au violon sensible de Djamel Benyelles. La magie des arrangements de Florent Prabel qui réconcilie l’acoustique, l’électro et l’orient en filigrane, voici le premier album de Yara Lapidus qui fait le grand écart entre pop, chanson et influences orientales. Découvrez le premier clip de Yara Lapidus pour le titre Le Cèdre qui évoque le Liban où elle est née.","<div><object width=\\\"480\\\" height=\\\"398\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbrvf4&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbrvf4&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"398\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbrvf4_yara-lapidus-le-cedre_music\\\">Yara Lapidus Le c&egrave;dre</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/jeansanteuil\\\">jeansanteuil</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Clip, interview et concert.</a></i></div>","3min28sec","musique chanteuse Yara Lapidus","1","2010-01-12","0"
"78","1","http://ak2.static.dailymotion.com/static/video/650/164/19461056:jpeg_preview_medium.jpg?20091221165956","7","31","0","0","Découvrez le talent d'Elfy Ka !","Cette vidéo exclusive montre les coulisses des 6 derniers mois de la chanteuse... shooting, studio d'enregistrement etc... pour la sortie, le 21 Décembre dernier, de son tout nouvel EP !<br>Lire son itv <a href=http://www.trucdenana.com/alaune/article/node/sorties-musicales-2010-les-artistes-suivre-,3495,0.html>ici</a>.","<div><object width=\\\"480\\\" height=\\\"275\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbl48w&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbl48w&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"275\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbl48w_elfy-ka_music\\\">ELFY KA</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/elfyka\\\">elfyka</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez la dernière sélection musicale.</a></i></div>","2min38sec","musique elfy ka star academy chanteuse clip coulisses enregistrement","1","2010-01-12","0"
"80","1","http://i4.ytimg.com/vi/wIQe95bzA64/default.jpg","7","27","0","0","La princesse et la grenouille","Le petit dernier de Disney...","<object width=\\\"560\\\" height=\\\"340\\\"><param name=\\\"movie\\\" value=\\\"http://www.youtube.com/v/g50_mFgSSxg&hl=fr_FR&fs=1&\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowscriptaccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.youtube.com/v/g50_mFgSSxg&hl=fr_FR&fs=1&\\\" type=\\\"application/x-shockwave-flash\\\" allowscriptaccess=\\\"always\\\" allowfullscreen=\\\"true\\\" width=\\\"560\\\" height=\\\"340\\\"></embed></object>","4:07","la princesse et la grenouille avant première","1","2010-01-20","0"
"81","1","http://i4.ytimg.com/vi/g50_mFgSSxg/default.jpg","7","27","0","0","La princesse et la grenouille","Le petit dernier de chez Disney...","<object width=\\\"560\\\" height=\\\"340\\\"><param name=\\\"movie\\\" value=\\\"http://www.youtube.com/v/wIQe95bzA64&hl=fr_FR&fs=1&\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowscriptaccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.youtube.com/v/wIQe95bzA64&hl=fr_FR&fs=1&\\\" type=\\\"application/x-shockwave-flash\\\" allowscriptaccess=\\\"always\\\" allowfullscreen=\\\"true\\\" width=\\\"560\\\" height=\\\"340\\\"></embed></object>","4:07","la princesse et la grenouille avant première","1","2010-01-20","0"
"82","1","http://ak2.static.dailymotion.com/static/video/730/777/19777037:jpeg_preview_medium.jpg?20100107143917","7","30","0","0","Avant Première Mondiale de SHERLOCK HOLMES","Avant Première Mondiale de SHERLOCK HOLMES qui a eu lieu lundi 14 décembre à Londres ! Robert Downey Jr. Jude Law, Rachel McAdams, et Mark Strong, ainsi que le réalisateur Guy Ritchie était présent pour le lancement du film, qui sortira le 3 février 2010 sur nos écrans français.","<div><object width=\\\"480\\\" height=\\\"365\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbrw25&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbrw25&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"365\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbrw25_premiere-sherlock-holmes-a-londres_shortfilms\\\">Premi&egrave;re Sherlock Holmes &agrave; Londres</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/shortfilms\\\">Regardez plus de films, séries et bandes annonces.</a></i></div>","1min","Avant Première Mondiale Londres cinéma film Jude Law SHERLOCK HOLMES","1","2010-01-20","0"
"83","1","http://ak2.static.dailymotion.com/static/video/271/777/19777172:jpeg_preview_medium.jpg?20100107152834","7","31","0","0","Chronique Les BB Brunes",,"<div><object width=\\\"480\\\" height=\\\"389\\\"><param name=\\\"movie\\\" value=\\\"http://www.dailymotion.com/swf/xbrw5w&related=0\\\"></param><param name=\\\"allowFullScreen\\\" value=\\\"true\\\"></param><param name=\\\"allowScriptAccess\\\" value=\\\"always\\\"></param><embed src=\\\"http://www.dailymotion.com/swf/xbrw5w&related=0\\\" type=\\\"application/x-shockwave-flash\\\" width=\\\"480\\\" height=\\\"389\\\" allowfullscreen=\\\"true\\\" allowscriptaccess=\\\"always\\\"></embed></object><br /><b><a href=\\\"http://www.dailymotion.com/video/xbrw5w_chronique-les-bb-brunes_music\\\">Chronique Les BB brunes</a></b><br /><i>envoy&eacute; par <a href=\\\"http://www.dailymotion.com/trucdenana\\\">trucdenana</a>. - <a href=\\\"http://www.dailymotion.com/fr/channel/music\\\">Regardez plus de clips, en HD !</a></i></div>","2min","chronique BB Brunes jeunes groupe rock garçons","1","2010-01-26","0"
